file,pcm_fftMag_mfcc[0],pcm_fftMag_mfcc[1],pcm_fftMag_mfcc[2],pcm_fftMag_mfcc[3],pcm_fftMag_mfcc[4],pcm_fftMag_mfcc[5],pcm_fftMag_mfcc[6],pcm_fftMag_mfcc[7],pcm_fftMag_mfcc[8],pcm_fftMag_mfcc[9],pcm_fftMag_mfcc[10],pcm_fftMag_mfcc[11],pcm_fftMag_mfcc[12],pcm_fftMag_mfcc_de[0],pcm_fftMag_mfcc_de[1],pcm_fftMag_mfcc_de[2],pcm_fftMag_mfcc_de[3],pcm_fftMag_mfcc_de[4],pcm_fftMag_mfcc_de[5],pcm_fftMag_mfcc_de[6],pcm_fftMag_mfcc_de[7],pcm_fftMag_mfcc_de[8],pcm_fftMag_mfcc_de[9],pcm_fftMag_mfcc_de[10],pcm_fftMag_mfcc_de[11],pcm_fftMag_mfcc_de[12],pcm_fftMag_mfcc_de_de[0],pcm_fftMag_mfcc_de_de[1],pcm_fftMag_mfcc_de_de[2],pcm_fftMag_mfcc_de_de[3],pcm_fftMag_mfcc_de_de[4],pcm_fftMag_mfcc_de_de[5],pcm_fftMag_mfcc_de_de[6],pcm_fftMag_mfcc_de_de[7],pcm_fftMag_mfcc_de_de[8],pcm_fftMag_mfcc_de_de[9],pcm_fftMag_mfcc_de_de[10],pcm_fftMag_mfcc_de_de[11],pcm_fftMag_mfcc_de_de[12]
Soccerfield_HALP-03,0,10.75595912244898,0.0064207000714284895,1.1881935893265303,108.63233061224487,-2.908379887755102,3.690744158163267,12.16874849285714,6.227504720918368,13.74037242857143,-0.2291347751020408,1.2508421601020407,2.429474882244898,-0.8485306555102037,0.010961130918367337,-0.03491886181632654,0.005052604081632643,0.02000980102040818,0.06519391951020409,0.04240462755102039,0.03616497487755103,0.08345862330612247,0.14793987192857136,0.0001781713265306474,-0.014265540571428568,0.08196617024489801,0.06075644153061211,-0.0029318635918367296,-0.006033244948979583,-0.001163425306122448,0.000540566377551017,-0.009457252538775511,0.0109001325612245,0.011660586040816323,-0.030776142071428595,-0.04086412979591835,-0.003232221665306125,0.023926715306122434,-0.009885959081632655,-0.02443276857142855
Soccerfield_HALP-04,0,11.80097332653061,1.295002285918367,-0.9373152148979594,108.8535775510204,-1.010176814795918,1.6471977704081628,13.192058877551018,8.197576812244897,10.208521264285716,-1.016196217040816,1.5039482773469386,2.3031226887755105,0.5374761219387758,0.035081087866326535,-0.042729485744897974,-0.12671956816326527,0.023749356551020416,0.01568080999999999,0.005040301499999982,-0.04562044836734692,-0.015770548867346912,0.03795374122448983,0.051512127040816265,0.05797683224489797,0.11960199122448985,0.061845529081632704,-0.008990981938775506,0.01113969647959183,0.0027820925510203915,-0.0023906214795918375,0.0073414377551020435,0.009772368775510201,-0.005580656040816315,0.000312042346938785,-0.02553496877551018,-0.01611380461224489,-0.002318105418367344,-0.02355305190816327,0.0058780206122448905
Soccerfield_HALP-05,1,5.465974653061226,6.743105836734692,2.767412640102041,119.30171020408162,-14.272575750204085,6.954130085000001,9.815547531428571,12.932438805102047,8.001847551020408,-2.589306790102041,4.0599360083673455,-0.10183339285714303,4.91206956122449,-0.13509956561224498,0.35851247183673446,0.15535367061224478,0.32160633563673463,-0.4429115134795919,-0.10914555370408165,-0.13856972838775514,0.5332390997346939,0.0023813335714286178,-0.24890852234693878,0.07034645775510205,0.11750852203061223,0.17969980591836726,0.010609780183673461,0.002221697591836725,-0.0026559656122449116,0.003673056326530623,0.0002406201632652945,-0.008492302969387746,0.00847479887755102,-0.007771497724489791,-0.014656549846938784,-0.01677469714285714,-0.01757943367346938,0.00392502444897961,0.014116021653061212
Soccerfield_HALP-06,0,9.429265979591838,4.548727303061226,-1.3655309479591833,112.36695918367349,-5.343898648775514,0.49925820076530575,7.953633428571429,12.262783365306118,11.637865914591838,-0.7394639233673468,4.852461764183673,-1.5128610325510217,1.3978208603061224,0.1408484060204082,-0.4166415394897961,-0.32992779226530616,-0.3060527967346939,0.3799998823469387,-0.010258199591836756,0.13494436285714287,-0.5098836780612244,0.08630008763265314,0.14061715360204083,-0.04849164091836737,-0.0012775752040816712,-0.003862396530612279,-0.009470286989795918,0.020517010714285692,0.04147298132653061,0.0015871642275510202,-0.006352137316326531,-0.003730266387755086,-0.000983634214285713,0.008740322142857136,-0.011131850734693874,-0.03722933163265307,-0.006363481346938748,0.03683370846938772,0.005094641663265327
Soccerfield_HALP-07,0,10.787880234693882,3.2324246326530615,-1.9119830836734695,109.93050612244902,-2.4625348346938782,0.5442544570408163,10.09400875510204,6.0356045081632645,9.922118187755105,-2.0094412612244903,4.036402761377547,2.466700144693877,1.2770130497448988,-0.0018117979224489874,0.1384070313265306,0.2147173041836735,-0.03133408063265307,-0.04257716596734695,-0.02289355979591835,0.03526256868367347,0.12378271071428569,0.13762971193877552,0.07965836703061221,0.0949341475510204,0.10439353061224489,0.03286113191836734,-0.004618273418367346,-0.006181156530612231,-0.061128847846938776,-0.003584180867346939,-0.01381269224489796,-0.01267894844897959,-0.011151248673469394,0.0035338871428571453,-0.005989132948979588,-0.020020501693877556,-0.02326457275510204,0.021101420734693864,0.003597341734693873
Soccerfield_HALP-08,0,12.193037295918364,-0.11653308469387746,-2.769055927755102,109.2790275510204,-3.9659591747959158,-0.37697576475510214,12.72979216326531,7.645606828571427,9.481851802040817,-0.14216229897959198,4.369109195204083,2.5903755838775506,-0.4441301071428571,0.007005187244897962,-0.10416898806122447,0.05916246816326532,-0.017373904846938782,-0.013588510408163251,-0.003183532244897958,0.0019768887755101786,-0.018655240102040758,-0.04419911959183672,0.021480326020408173,0.1622697619693878,-0.012982818265306156,-0.07619778897959181,-0.002345450188775509,0.013931722244897958,0.0015508507142856973,0.004192099059183671,0.0048069097959183614,0.01400592081632655,0.005684643972449,0.040112483857142875,0.019260785408163263,0.039136047704081606,4.0294091836735174e-05,-0.035134836122448984,-0.02852572714285714
Soccerfield_HALP-09,0,12.707938561224486,0.5670803300000001,-1.414536739693878,109.80479489795918,-4.1372298408163255,-0.3282478387755096,12.909217214285713,8.226470712244899,10.174283212244896,-0.2914168724489794,4.317438223469387,3.8326296947959175,0.8624706428571428,-0.005926999520408158,-0.024043411122448996,-0.04111588091836738,0.0015612272857142776,0.021660994857142866,0.01716483013979588,-0.0013154109183673452,-0.017595026275510205,0.10383164093367345,0.08871583989795917,0.09283222864285713,0.1211345967346939,0.05847925173469387,-0.008123947877551017,-0.003940062959183673,-0.002296877795918373,-0.004685499469387754,0.003988110724489803,0.031507162346938775,0.021322628265306124,-0.0045464225234693985,0.0013852658163265273,-0.020089901408163257,-0.02926243396938776,-0.006998604489795923,0.030374526798979555
Soccerfield_HALP-10,0,12.619599428571435,1.6156355768673476,-1.7012178886734695,110.02468061224486,-3.1520177064285715,1.9732318642857156,14.392820683673463,8.6992804622449,13.419260816326533,1.2454480502040812,3.381502896632654,3.96204307755102,1.1262818928571436,0.003127719399999991,0.040627402040816316,0.10081569897959188,-0.004189677000000003,-0.025434084081632665,-0.03401230848979587,-0.04583321969387756,-0.10139182714285716,-0.10081188948979587,-0.014773083979591959,-0.07488046473469386,-0.02529663673469387,-0.02940235927551017,-0.009052988571428576,0.01306595187755102,0.0013971604081632594,-0.001367783626530613,0.010073257929591838,0.042110975,0.0073873121632653,0.03441923193877554,-0.005233868469387754,-0.030591751346938784,-0.0021129958673469272,-0.02706035184795919,0.04730398173469388
Soccerfield_HALP-11,1,8.743362444081631,10.325069601530611,-4.999883328877551,117.6285255102041,-16.282926969081633,0.5864841493571441,12.411476624489797,10.193611024510208,12.405578811632653,-1.5458358889795913,1.5464067367346945,1.8740994857142863,5.6292937122449,0.00794670757142856,0.028972032040816314,-0.01178188602040818,-0.0021361212244899396,-0.014684017540816541,-0.08203568306122448,-0.08005179969387756,0.05724125214285719,0.034921681530612286,0.004217946530612339,0.08212293377551018,0.10992818693877542,0.1411742879591837,-0.00556677803061225,-0.04149352867346938,-0.006308699795918397,0.0017182635816326468,-2.715115306122475e-05,0.008561283367346958,-0.0016313133163265345,0.025566641448979573,-0.01633510591836735,-0.054962064693877544,0.011003625102040816,0.0219791735102041,-0.033795561938775524
Soccerfield_HALP-12,0,11.917970897959192,-0.1064244271938776,-1.8698491122448981,108.8118765306123,-3.465469600816328,0.6369133009897959,15.138574806122458,8.343939113265307,10.615967182653058,-0.8911928162244902,0.7158146745918371,1.9399247385714293,0.5825637734693874,-0.004948026418367343,0.06544540972448977,0.14106135928571426,-0.009258239214285709,-0.012951590918367338,-0.044504760306122465,-0.0705254813265306,0.042548528265306126,0.1190337457142857,0.10479929502040815,-0.04604216438775512,-0.01806568265306118,0.0369370510204082,-0.01241772226530613,0.009006176938775522,-0.01697144265306124,5.5956305102038134e-05,-0.004707350561224488,-0.01641262454081633,-0.004637836540816323,0.009955174693877552,2.286367346941001e-05,0.005504059489795943,0.028775031591836742,0.03019224816326531,-0.015888677244897956
Soccerfield_HALP-13,0,12.12650752040817,1.34552566122449,1.3707610477142858,108.35161836734694,-1.9731972623469392,2.5057751511224495,14.383801711530614,6.327030309183676,12.681930271428573,2.8320179957142866,0.5188898216326534,0.6876081653061223,0.44678257571428565,-0.03904653785714286,-0.02079876418367347,-0.07769959470408165,-0.015698319991632653,-0.022394589571428578,0.020460378877550978,0.08093673397959181,-0.0182061253061225,-0.06328007328673468,-0.1719969025714286,-0.18640476785714277,-0.15349650537755102,-0.11974894193877555,0.0014584117142857139,0.024702837244897944,-0.006610759928571429,0.002529123030612245,-0.00994856374183674,-0.021964432489795925,-0.01731780785714285,-0.049752255316326495,-0.04631409969387756,-0.046742092448979596,-0.01597383997959182,-0.0075896057346938675,0.03583583943877554
Soccerfield_HALP-14,0,11.841795938775507,1.1364087584163265,0.9862972359183672,109.21760408163262,-1.3909999058163258,4.185399840816328,14.254251540816334,6.959488825510205,13.427389760204083,3.755322782653061,1.5952727048979598,0.12204050255102016,-1.5682122018367348,-0.0024106627142857105,0.15991536408163265,0.08366496561224492,-0.013324759091836736,-0.02203026061224489,6.229766326533975e-05,0.040540211632653055,-0.0418266369387755,-0.07688162112244898,-0.055874909877551074,0.011601204346938789,-0.07758786561224489,-0.033565577959183676,0.03412224392857143,-0.0033772858163265388,0.04682280091683673,-0.012657310277551015,-0.006555038908163266,-0.01303318651020408,-0.028001441214285716,0.017759902142857154,-0.023352473806122463,0.019674426425510202,0.0041651619387755075,0.04420889061224492,0.03982298928571431
Soccerfield_HALP-15,0,12.987982306122444,0.6421842998979591,1.270736957142857,108.67253673469388,-2.3188254743775514,1.3014755113265304,13.952608693877545,6.023498687857143,10.766376787755098,1.3139493620408162,-0.8387922285714283,0.6316413203061226,-0.25832570224489787,-0.0002147188244898124,0.037870278367346945,-0.04594877295918369,0.011626651978571425,0.010333021428571445,-0.008443265714285681,0.009499007244897937,0.047335428979591865,0.05236526459183674,0.03657989306122449,-0.019318293163265318,-0.03530701591836738,0.056381682959183686,-0.007747873061224487,-0.03670278693877554,0.003583070816326532,-0.0011833556653061247,-0.004383845903061229,-0.003060463571428572,0.005637108061224489,-0.002243937142857148,0.024327825306122434,0.004053991979591818,0.0049476717653061135,0.014247998061224496,0.020823958469387744
Soccerfield_HALP-16,0,12.375446234693873,-0.6518790724489798,-0.14707207214285709,109.45454285714288,-1.2371986855102044,2.555699074183674,13.424939387755101,6.744877977755106,10.99880084081633,3.081875043775511,2.318686898673469,2.2015168244897962,-1.1763242979591841,-0.013698176785714283,0.27241233459183667,0.03774190040816327,0.011226314326530613,-0.008686481755102041,0.0005179194285714084,0.07292404357142858,0.09900735285714281,0.06478475224489802,0.051377779591836745,0.01767970826530612,0.011790995204081665,0.1294539044897959,-0.0012694941530612244,0.0112521236734694,-0.020497245102040845,0.0011514886755102064,-0.007877696877551016,0.004227141867346941,0.008704107173469394,0.007642896183673465,-0.043747579397959216,-0.007849316428571432,-0.01899500088775511,-0.030744343877551032,0.013942606204081623
Soccerfield_HALP-17,0,12.260769153061227,1.4213468244897958,1.087525891530612,110.07019387755099,-1.069958011214286,2.4090087637755095,12.80241718367347,5.6720948312244905,10.870568907142859,2.19131537142857,1.3355428448979596,1.3803236100000005,-1.4121971499999992,0.004898751744897952,-0.06788680395918369,0.014635596224489785,0.024719457367346934,-0.015246561734693869,-0.03224989561224488,-0.02731856306122449,0.013348130387755107,-0.08033405142857139,0.07065123255102042,0.05144972979591833,0.1277778285714286,0.13426801581632655,-0.0020943345714285713,0.01243743020408164,-0.00603625091836735,-0.0010747421020408183,0.008507026734693869,0.017064129122448986,-0.0012952652040816315,0.02245133498061225,0.017094857959183682,0.04733685093877551,-0.006727770000000015,0.00311640347959183,0.08489718025510204
Soccerfield_HALP-18,0,12.665135479591836,-0.7492961223469384,-1.3358112573469392,110.89831632653063,-0.9788506081632653,1.509453247959184,12.121658112244901,5.958760270918367,13.126276548979586,2.582961189795917,0.9518939247959183,1.6993876064285713,0.0858126081632654,0.01093550928571428,0.009619105306122422,0.14869628785714284,0.015281569285714284,0.041157658234693875,0.02980082377551021,0.047858580653061214,0.049035752724489845,-0.0011182850000000329,0.012509157244897982,-0.09844371937755099,-0.11815045632653057,-0.05472183586734688,0.007032807551020408,0.00931755642857143,0.026206130418367363,0.006442884617346938,0.0006729203367346926,-0.007727569969387747,-0.012651567540816326,-0.032618967551020416,-0.02531796673469384,-0.001201934693877559,-0.02076263408163266,0.05182001143877552,0.02518242278571431
Soccerfield_HALP-19,0,12.901380357142854,-0.2031531591836735,1.1557359251020412,111.62936632653062,-1.0904298737755103,5.315314203061224,15.421705693877547,6.4431052489795935,14.572358260204085,6.222134774377549,0.8182794665102042,3.272370554591838,0.14432700765306128,-0.017319303173469375,0.060548955377551006,0.016973900714285686,0.009158481938775503,0.046965289897959187,0.10077213178571429,0.07073229985714284,0.07422090801020408,-0.02916005686734695,0.04073523234693877,0.09179642111224492,0.10127388289795917,0.0928987632653061,0.011790955173469383,0.005112545102040811,-0.016842449387755094,-0.0034418938540816293,0.027337921316326532,-0.003431955928571439,-0.0037605859387755064,0.018170055683673476,0.009070909489795918,0.011767085204081614,-0.019367201020408176,0.008998694704081631,-0.0019539372653061293
Soccerfield_HALP-20,0,3.2977834387755096,2.5236156143877553,2.8044269404081628,119.74460612244899,0.1828889929591836,14.811056845408158,15.91927700000001,8.096234060153062,20.699402061224482,2.5383324846938757,5.058350825510205,-0.17219815204081632,3.3823397132653046,-0.013263223479591892,0.10740479295918366,0.08854697709183677,-0.02462045244897957,0.06615764387755103,0.027712129285714298,0.054002032244897934,0.053154482163265286,0.012748515653061208,-0.14020966234693868,-0.05136434662448987,-0.16719877755102036,-0.1200107823469388,0.008624855989795913,-0.027882576326530625,-0.04782638609693873,0.0008789918367347009,-0.015707912947959177,-0.016200551867346945,-0.022023529816326538,-0.0297692618877551,0.00809922459183674,0.006371479142857139,-0.05767871553061226,-0.036438418585714304,0.0239261408469388
Soccerfield_HALP-21,0,11.380823602040813,4.927796448979591,0.21128867163265316,113.49781836734691,5.373193617551021,1.719825908163264,15.261691357142864,12.293030898775509,14.787252096938772,3.4351311292857134,-1.508302374387756,0.7702114064591836,2.1490973434693874,-0.0894548475510204,0.08178124357142855,-0.10674148122448981,-0.027814862051020406,-0.04353901373469392,-0.25710392959183676,-0.2194593287755103,0.009708902857142826,-0.03715282811224491,-0.04507142142857148,-0.014198861836734654,-0.07723680367346938,0.12844754973469388,0.007217356477551022,0.011429070510204085,0.014809024989795942,0.01020348219387755,-0.0014647624489796025,0.0060359002275510165,0.0010588248775510241,-0.0514756979591837,-0.0038657168265306143,0.0021339916836734794,-0.017803763540816323,0.01072886857142855,-0.020043433602040805
Soccerfield_HALP-22,0,8.564539474358972,4.533774333333333,-1.4948966492307691,109.39841576923075,5.164133962820511,-0.323551189102564,13.89575442653846,11.1108419,15.737258769230767,1.408214871794872,2.4136569410256414,0.4715392461538461,3.022328630769232,-0.4321605810256411,0.08314153487179476,0.20850385615384626,-1.3002714464102563,0.13161537583717944,-0.031895355371794894,0.11269922435897432,-0.530276658974359,-0.07495686153846155,-0.022757010000000005,-0.014478241666666697,0.05994353924358977,0.014749590769230774,0.0069209894743589824,-0.08332112512820518,-0.06804403756410256,-0.001510933807692331,-0.00020946820512820685,-0.0074165731923077,-0.041057174230769225,-0.007044813397435918,0.028716429999999998,0.0030320344871794655,-0.037188928974358985,-0.00751786540897436,-0.02145789346153846
Soccerfield_no_game_-01,0,-1.522453140714286,0.3154977765306124,0.9452071129591835,123.10314081632657,1.8381543599591847,28.041619387755116,22.969423163265297,25.40153576020408,7.092245467346939,-1.5417334017346933,-0.44005257438775536,5.0663026428571465,-1.0478588172244896,0.08276393370408167,-0.05169119428571429,0.0318496445102041,0.011030856142857148,0.0625456786734694,0.16346882642857136,0.04368086423469386,-0.04165442591836739,-0.04855980571428565,-0.040382636938775605,-0.03811142816326533,-0.02479174153061224,0.04335714591836736,0.005151280816326542,-0.024301279489795904,-0.03724473851020407,-0.000553638265306125,0.0004701636224489783,-0.002662874367346953,0.01676344506122449,0.012207665448979622,0.05989769357142857,0.06660579407142855,0.015468541530612254,0.04421366288775511,0.030072670612244876
Soccerfield_no_game_-02,0,-7.070438361224489,-4.425717939795918,-1.463179275408163,123.13755102040815,-4.919265181836735,22.260501938775516,19.00219067346939,25.35674153061225,8.303922275510205,-1.1451153428571428,-0.8089274928571428,4.1617407752040805,0.27618192918367346,-0.01924802777551022,-0.06847668903061215,-0.09164783073469382,0.03806409866326529,-0.07508762051020407,-0.06387453158163274,0.002404501632653017,-0.029995123265306164,0.024409136020408142,-0.13778928714285726,-0.19619204295918374,0.0631684127040816,0.05900163897959185,0.018708761418367345,-0.02705302453061225,-0.004511319693877553,0.007755198724489798,0.027744110204081632,0.010089123397551017,0.01501489265306123,0.020283809387755102,0.03199014632653062,0.019458916020408168,-0.013463476938775499,0.0002621921428571151,-0.0009951415714285698
Soccerfield_no_game_-03,0,-8.481130346938775,-2.0304262346938766,-7.505176002040814,124.37024999999998,-7.393826632653064,19.39905270408164,16.03197133673469,24.56657973469388,10.717820724489798,-1.6858580505102048,-5.130503251469387,-0.8980261179591835,2.6258436827551024,0.07699709356122446,0.027839854897959197,0.017606132826530552,0.023463607091836737,0.08595821645918371,0.1856508179591837,-0.08116499418367344,0.1122281275510204,-0.014408147540816313,-0.0027816497959183965,-0.09988818051020404,-0.09307700897959188,0.016444832795918355,0.01744611467346938,0.014395041326530609,-0.01982177020408162,0.01138726965510204,0.038382928755102026,0.052765504795918385,0.05660629663265306,0.026509933734693878,0.019273662142857174,-0.0071185528193877575,0.006459517755102044,-0.036702411836734686,0.06911673095918369
Soccerfield_no_game_-04,0,-4.360036491530613,1.8911307219387758,-1.6708303467346939,124.76951530612243,-1.275551120408164,26.240921224489796,19.821510081632645,27.487611357142853,13.217044024489793,2.6676258357142864,0.37353559561224514,4.744524210344897,3.815721178571427,-0.048730227755102044,-0.025147258571428577,-0.1165287273469388,-0.0158432029010204,-0.11414344661224483,-0.051610688874183665,0.009471331938775498,-0.0822930804081633,-0.13575728122448988,-0.032101128877551045,-0.052345609591836734,-0.11954520132653058,-0.14102480167346937,0.006401939336734698,-0.01502318107142857,-0.024438850714285726,0.003997247071428577,0.0072756381734693934,-0.0037931362040816287,0.0036544268367346903,0.024823517244897977,0.026679427306122452,-0.004684329795918355,0.036656166255102034,0.024829663295918385,0.007425438571428575
Soccerfield_no_game_-05,0,-4.686253776122449,1.4007830245918371,-1.7785856197959176,123.9458836734694,-2.2751659887755107,22.35531428571429,20.483289061224486,24.352976867346932,9.989822955102044,0.27428423928571444,-3.9032912086734695,-0.3119413857142858,0.057962838775510374,0.07599702102040816,0.19737732448979592,0.03237357112244903,0.03608683376530613,0.056726068918367324,0.04546512448979589,0.0462055503061225,0.013845143979591903,0.03316653539795919,0.04450977734693878,-0.03457551775510208,-0.010937849489795941,0.0974446230612245,-0.022397821428571413,-0.038647469663265335,0.01478036489795918,-0.010658047857142855,-0.007857693295918365,0.015091957142857151,0.00021997326530614016,0.05345188309183673,0.0266925708622449,0.037385798877550995,0.06400510357142858,0.03314581051020409,-0.04059787376938776
Soccerfield_no_game_-06,0,-3.626036307040816,3.9722723077551008,1.254789083755102,122.82900000000002,0.2573225047959178,23.779739826530623,21.90819658163265,26.264851768367343,13.767755821428574,5.626999267346939,1.477882124530612,0.6195855489795923,0.6421400840816334,0.11257544720408169,0.047473769081632644,-0.014120316938775534,0.054336550306122465,0.12219340469387752,0.15069479234693875,-0.0029547180612244906,0.024620348510204025,-0.08934311255102038,-0.10864991112244898,-0.005620404693877465,0.06800333622448987,0.11544283693877558,0.004023113561224489,-0.01823111877551023,-0.037953393979591826,0.0007652560204081688,0.007557535438775521,0.02579805295918369,0.03802824586734693,-0.015741885285714297,-0.03927168744897958,-0.016925218836734694,0.01583954204081634,-0.005396089010204061,-0.0026954921428571288
Soccerfield_no_game_-07,0,0.6086942418367353,1.5250444540204082,-0.12391747040816366,124.5048979591837,0.9428843207142855,23.664278612244907,17.05343010683673,23.373068304081634,10.323806965306117,3.4482460377551036,1.039316151122449,0.5468636030612246,-0.2758973391836738,0.023321477142857056,0.035376005295918396,-0.022997365510204086,-0.02297598602040815,0.019130313775510166,-0.006866085714285753,0.04844317142857142,-0.04532588992857151,-0.12510717799999999,-0.1693458645918367,-0.08988123448979596,0.15101279021428568,0.07976869189795922,0.013835695510204093,-0.03974226357142856,0.05242733693877547,0.001626474214285705,0.011564151653061211,-0.005424183989795925,-0.011338241224489785,-0.019802176591836754,-0.0030637087755101956,-0.05965389346938776,-0.00916320857142857,-0.02230413612244901,-0.029896735448979604
Soccerfield_no_game_-08,0,9.025216446938774,3.515275065102041,0.9261811653061224,126.71214285714285,10.578798246938776,21.946827696938783,11.587250387755097,14.468296366938771,6.679433881632655,2.5793649581632643,4.368863124489794,3.6372455051020425,1.5121045245918359,-0.22409855571428577,-0.083660025,0.027562638877551032,-0.07102146158163265,-0.21967334228673466,-0.066669612244898,-0.03498115816326521,0.07257773765306123,0.1281083094897959,-0.03893107061224494,-0.048236513979591805,0.006379486530612287,-0.10573430938775513,0.018599502959183677,0.04043872500000001,0.010396368469387749,0.0045017774081632595,0.002700867142857139,-0.03630553332653064,-0.052045743265306095,-0.05635998707142858,-0.03623971459183675,0.026210094571428564,0.036958455816326535,-0.014569812602040834,0.013980222877551027
Soccerfield_no_game_-09,0,-4.77449041265306,3.4181306938775506,2.7061929030612246,121.51128061224487,-3.1807056824489788,21.904688765306112,15.977394030612254,24.301130581632652,10.988829593877558,3.0448701640816327,-0.6777325846938774,-1.061700804897959,-3.2123605397959176,-0.007740471326530617,0.061677658775510194,-0.1500377904214286,0.003952054775510186,-0.07066416558163267,-0.1162151974489796,-0.13162369836734697,-0.050204770581632634,-0.05759259704081634,-0.08670870227551022,-0.16814031040816338,-0.1269777673469388,0.09716095663265306,-0.0005726276326530614,-0.008349791734693888,0.014193865887755144,-0.005295794826530613,0.008205554591836736,0.008658694520408163,0.0038037005102040757,0.00365550852040815,-0.012037976367346912,0.036601235306122464,0.03829545877551022,0.0027678987142856874,0.0003035793438775517
Soccerfield_no_game_-10,0,-5.601718663265308,2.7342739415306125,0.8887140251020407,120.45144489795916,-7.517316879591837,17.544055714285708,12.415847405102042,22.67586132653062,11.369390271428573,3.078656047836734,-0.08865394642857134,-3.0608450122448985,-5.329131859183674,-0.06540560579591838,-0.046166171836734694,-0.188440471122449,-0.03902169292857143,-0.03319690418367346,-0.034711276224489815,-0.07470362605102039,0.01269520643877553,0.09741692471428572,0.08806952893877552,0.07208906571428568,0.06057382418367347,-0.007455912755102033,-0.012908073610204076,-0.02435354456122449,-0.04840499452040816,-0.010866203683673468,-0.004104888307142852,0.021827706510204097,-0.019734855306122453,0.006120776928571434,-0.0034960515102040704,-0.03471249493877551,0.0010896804081632588,0.07935559632653055,0.031042550295918375
Soccerfield_no_game_-100,0,-9.999556591836734,-0.4850882346938777,-0.5309338241836735,123.28177653061223,-9.358658367346937,15.212450755102042,10.753856448979596,18.713919479591826,8.267367844897962,4.473506489795918,2.65664794387755,-2.8910029719387755,-5.794597996734692,-0.011140695704081634,-0.03191731918367348,0.021593854795918372,-0.009184363012244899,0.024378520148571486,0.08045742745918368,0.13937835969387757,-0.0010420156836734465,-0.12167176479591835,-0.05216793979591837,-0.10446018977551023,-0.11343649387755103,-0.0005851612244897868,0.010828736591836734,-0.016453758061224497,-0.0019439347959183712,0.00961420860510204,-0.01196187902040816,-0.0074046752653061315,0.016344268924489785,-0.02740380715306123,-0.04019466969387753,-0.004700766173469399,-0.039665253265306115,-0.04239529119387756,0.0020261042857142755
Soccerfield_no_game_-101,0,-8.112204479591835,-2.3083098253367353,-2.69720054010204,122.50628469387756,-8.65307830612245,16.27193196938775,13.917399010204079,21.07802724489796,9.558551825612243,5.518420698816326,0.3785175999999998,-6.895276920408162,-10.164798480102041,-0.013855893642857144,-0.009982066326530634,0.01924710785714288,-0.059216452295918355,0.018012844572448977,-0.051352534602040804,0.022870847816326555,0.021925921836734672,0.07690399030612241,-0.007338718571428526,0.07705067112244894,-0.007833649081632697,-0.030911111122448987,-0.007697657959183675,0.00422124051020406,0.02349510744897957,-0.0031909325714285725,-0.00583037596714286,-0.020254493367346936,-0.03506094136734694,-0.026871203163265304,-0.008034362551020406,-0.004157495204081639,-0.027235622448979587,-0.002020333367346912,0.0071091361020408075
Soccerfield_no_game_-102,0,-9.288520555555555,1.71203846037037,-1.4451247111111112,103.94095111111112,-4.559336740740739,9.997500074074075,16.139124370370368,16.96352955555556,12.089217281111107,3.47361557037037,2.4232254740740746,-3.087588022222223,-5.040955888888887,-0.5858672907407407,0.6940437703703702,0.005965355555555523,-3.99389214062963,0.8144203566666667,-0.9899470518518518,0.20018939037037042,-1.542374858148148,0.164382437037037,0.0420302037037038,0.3584922811111112,0.3895737037037037,0.7772762962962964,0.02940195777777775,-0.10690704814814807,-0.05627145629629626,0.005982467407407476,0.07378815592592591,0.11939619518518517,0.021908344814814806,-0.10874444074074069,0.03679555074074074,-0.01836990407407408,0.027639250370370377,-0.07377375740740741,-0.11140466296296296
Soccerfield_no_game_-11,0,-6.218042910204082,2.596130742244897,1.530926057346939,119.97312448979591,-6.354954907142861,18.074068142857136,11.403554435714282,22.297068918367344,12.342634359183679,6.5309415255102,2.1504558589795923,2.3648958142857137,-1.9015347387755115,-0.042405297081632654,0.05288695081632654,0.0985581719387755,0.01793815473367347,0.015699038030612247,0.019329741418367383,-0.08224266952040818,-0.03538987418367345,-0.001163045724489763,0.02081320540816332,0.014514159387755105,-0.02845694336734693,-0.03043251102040817,0.0011978493695918343,0.033870529897959176,0.012018284081632658,-0.0037343380306122404,-0.019628506632653055,-0.01984669673469388,-0.02474825424489796,-0.02779040183673468,-0.02046178,-0.008234777617346941,0.0004243448979591832,-0.025296713265306137,0.028241069193877567
Soccerfield_no_game_-12,0,-5.735409931040817,0.7622055096938772,1.2697452625510206,120.66431632653062,-4.48439051582653,19.326388642857143,14.048380552040818,22.898339163265305,13.116097397959184,8.369825238775508,4.342597141836735,4.253213499653061,-1.7007579914285713,-0.010516131785714275,-0.007351656112244902,-0.06748526102040817,-0.004908049081632646,-0.06106131173469392,-0.039687222693877595,-0.010883819897959184,0.05544487438775513,0.04107498816326526,-0.0689719713061225,0.04442093637755098,0.13128730182653076,-0.032904750000000024,0.00316799555102041,-0.015213815071428539,-0.035904880816326534,0.0050284831734693876,-0.011072422620408159,-0.014798197414285716,-0.016349445622448982,-0.010680211836734689,0.017940575775510195,-0.036509095612244906,0.012827421908163253,-0.03620828159183677,-0.04840047224489797
